,AppId,Title,Date,Reviews,FullDescription,FullDescriptionWordFreq
315,com.softmimo.android.commissiontracker,Commission Tracker,2016-09-07,18,"Commission Tracker makes it easy to track your commissions and then transfer the data into a spreadsheet to create your invoices. It's the perfect Android commission tracker for business owners, managers, salespeople, contractors, realtors, recruiters and anyone who bills clients by commissions or who pays commissions to salespeople.Commission Tracker is designed for both employer and salesperson.  -Employer can uses Commission Tracker to track commission payments for multiple employees or salespeople. -Salesperson also can use Commission Tracker to track the commissions from multiple clients or companies.---Feature list:---• Password Protection: User can set password to prevent unauthorized user to open Commission Tracker.• Currency: User can select one from 33 most used currencies.• Configurable first day of the week: The default first day of week is Sunday. User has option to change it.• Multiple Clients: User add, delete, rename client information. User defined clients are saved in database for future use.• Multiple Salespersons: User add, delete, rename salesperson information. User defined salesperson information will be saved in database for future use.• Multiple Sales Categories: User add, delete, rename sales categories. User defined sales categories are saved in database for future use.• Import feature: For information about client, sales category and salesperson, user can use this feature to import data from input CSV file to the database.• Database backup and restore: User can backup database to SD card, Dropbox™ or Email. User can also restore database from the saved backup on SD card or in Dropbox™.• Share database with multiple devices by using Dropbox™• Export report in CSV or HTML format: User can export database to SD card in CSV (for Microsoft™ Excel, Google™ Doc Spreadsheet) or HTML (for web browser).• Send report: User can send report CSV or HTML file by email attachment. Report file can be sent to Dropbox™ and Google Docs if the apps for them are installed.• User Assistance: User can turn on or off the automatic tips on how to use Commission Tracker.• Auto Default Value: Previous used value will be used as default value for next data entry.• Tap to Sort: User can tap on the column header in Commission Log viewer to sort records by the selected column information.• Filter: In Commission Log viewer and Charts and Diagram viewer, user can click on menu button on the phone to get the display filters.• Install and run from SD card: For Android 2.2 and above, user can switch Commission Tracker storage location between phone and SD card by Settings-> Applications -> Manage applications -> Commission Tracker -> Move to SD card or Move to Phone. The feature is created to optimize memory usage.• Support 4 popular date formats.• Duplicate commission record.• Local auto database backup• Online auto database backup• More... ---System requirements:----OS: Android v1.6 or above-Physical Resolution: 320x480(HVGA), 480x800(WVGA800), 480x854(WVGA854), 540x960, 800x600, 1024x600, 1280x800 and other resolutions-Perfect for Android smart phone and tablet---Things you should know---• App developer doesn't participate in the purchase and download process, if you have problems with credit card authorization, charge, double charge, download failures, we have no way to help you, you'll need to check the Google technical help forum.• Update is always free, Google controls charging and it WILL NOT charge for update. ---Contact us:---Provided by Frank Android Software @ http://www.softMiMo.com. Feel free to contact us via email. We have excellent support record and no question will be ignored.","[(user, 20), (commission, 12), (database, 10), (--, 9), (tracker, 7), (card, 7), (multiple, 6), (sd, 6), (android, 5), (commissions, 4)]"
316,com.kandw.app,12C Gold,2016-09-04,105,"k&w12C Gold calculator is a software emulation of the original HP12C. It implements all the features of the original version. HP12C is possibly the most successful financial calculator ever made.k&w12C Gold is intended for business and administration students and professionals or any individual that might need  a very versatile, simple and with a large number of financial functions calculator.Please to find out more about all functionalities of the calculator; please download the User’s Manual from: http://1drv.ms/1guX7gFSummary of Main Features: * Reverse Polish Notation (RPN) Calculator* Percentage functions: percentages, net amount, percent difference, and percent of total* Calendar functions: date format, future and past dates, number of days between dates* Basic financial functions: 5 financial registers to financial calculations, simple interest, cash flow, compound interested, amortization* Additional financial functions: Discounted cash flow analysis – Net Present Value NPV, Internal Rate of Return IRR, bond calculations, depreciation calculations – Straight-line SL, Sum-of-the-years SOYD, and Declining-balance DB depreciation methods* Statistics functions: Accumulating statistics, correcting accumulated statistics, mean, standard deviation, linear estimation, weighted mean*Mathematical functions: 1/x, √x, Ln x, ex, round x, x!, integer x, fractional x, yx* Storage memory capacity: 20 registers* Cash flow memory capacity: 20 registers (no identical entries)* Program memory capacity: 100 steps* More...In addition to providing all the functionality of HP 12C, k&w12C Gold financial calculator has the following extra features:Portrait and Landscape orientation – automaticKey vibration – selectable by userKey click sound – selectable by userKey glow – selectable by userMemories (Cash Flow and Storage) are independent of Program Memory – defaultCash Flow Registers might be independent of Storage Memory – user selectableSupports different screen sizesIf you need any help, have any questions, or find any software defects, please feel free to email kandw12c@outlook.com.","[(–, 8), (financial, 7), (functions, 7), (x, 5), (memory, 5), (flow, 5), (cash, 4), (calculator, 4), (gold, 3), (registers, 3)]"
317,com.kandw.app,12C Gold,2016-09-05,105,"k&w12C Gold calculator is a software emulation of the original HP12C. It implements all the features of the original version. HP12C is possibly the most successful financial calculator ever made.k&w12C Gold is intended for business and administration students and professionals or any individual that might need  a very versatile, simple and with a large number of financial functions calculator.Please to find out more about all functionalities of the calculator; please download the User’s Manual from: http://1drv.ms/1guX7gFSummary of Main Features: * Reverse Polish Notation (RPN) Calculator* Percentage functions: percentages, net amount, percent difference, and percent of total* Calendar functions: date format, future and past dates, number of days between dates* Basic financial functions: 5 financial registers to financial calculations, simple interest, cash flow, compound interested, amortization* Additional financial functions: Discounted cash flow analysis – Net Present Value NPV, Internal Rate of Return IRR, bond calculations, depreciation calculations – Straight-line SL, Sum-of-the-years SOYD, and Declining-balance DB depreciation methods* Statistics functions: Accumulating statistics, correcting accumulated statistics, mean, standard deviation, linear estimation, weighted mean*Mathematical functions: 1/x, √x, Ln x, ex, round x, x!, integer x, fractional x, yx* Storage memory capacity: 20 registers* Cash flow memory capacity: 20 registers (no identical entries)* Program memory capacity: 100 steps* More...In addition to providing all the functionality of HP 12C, k&w12C Gold financial calculator has the following extra features:Portrait and Landscape orientation – automaticKey vibration – selectable by userKey click sound – selectable by userKey glow – selectable by userMemories (Cash Flow and Storage) are independent of Program Memory – defaultCash Flow Registers might be independent of Storage Memory – user selectableSupports different screen sizesIf you need any help, have any questions, or find any software defects, please feel free to email kandw12c@outlook.com.","[(–, 8), (financial, 7), (functions, 7), (x, 5), (memory, 5), (flow, 5), (cash, 4), (calculator, 4), (gold, 3), (registers, 3)]"
318,com.kandw.app,12C Gold,2016-09-06,105,"k&w12C Gold calculator is a software emulation of the original HP12C. It implements all the features of the original version. HP12C is possibly the most successful financial calculator ever made.k&w12C Gold is intended for business and administration students and professionals or any individual that might need  a very versatile, simple and with a large number of financial functions calculator.Please to find out more about all functionalities of the calculator; please download the User’s Manual from: http://1drv.ms/1guX7gFSummary of Main Features: * Reverse Polish Notation (RPN) Calculator* Percentage functions: percentages, net amount, percent difference, and percent of total* Calendar functions: date format, future and past dates, number of days between dates* Basic financial functions: 5 financial registers to financial calculations, simple interest, cash flow, compound interested, amortization* Additional financial functions: Discounted cash flow analysis – Net Present Value NPV, Internal Rate of Return IRR, bond calculations, depreciation calculations – Straight-line SL, Sum-of-the-years SOYD, and Declining-balance DB depreciation methods* Statistics functions: Accumulating statistics, correcting accumulated statistics, mean, standard deviation, linear estimation, weighted mean*Mathematical functions: 1/x, √x, Ln x, ex, round x, x!, integer x, fractional x, yx* Storage memory capacity: 20 registers* Cash flow memory capacity: 20 registers (no identical entries)* Program memory capacity: 100 steps* More...In addition to providing all the functionality of HP 12C, k&w12C Gold financial calculator has the following extra features:Portrait and Landscape orientation – automaticKey vibration – selectable by userKey click sound – selectable by userKey glow – selectable by userMemories (Cash Flow and Storage) are independent of Program Memory – defaultCash Flow Registers might be independent of Storage Memory – user selectableSupports different screen sizesIf you need any help, have any questions, or find any software defects, please feel free to email kandw12c@outlook.com.","[(–, 8), (financial, 7), (functions, 7), (x, 5), (memory, 5), (flow, 5), (cash, 4), (calculator, 4), (gold, 3), (registers, 3)]"
319,com.kandw.app,12C Gold,2016-09-07,105,"k&w12C Gold calculator is a software emulation of the original HP12C. It implements all the features of the original version. HP12C is possibly the most successful financial calculator ever made.k&w12C Gold is intended for business and administration students and professionals or any individual that might need  a very versatile, simple and with a large number of financial functions calculator.Please to find out more about all functionalities of the calculator; please download the User’s Manual from: http://1drv.ms/1guX7gFSummary of Main Features: * Reverse Polish Notation (RPN) Calculator* Percentage functions: percentages, net amount, percent difference, and percent of total* Calendar functions: date format, future and past dates, number of days between dates* Basic financial functions: 5 financial registers to financial calculations, simple interest, cash flow, compound interested, amortization* Additional financial functions: Discounted cash flow analysis – Net Present Value NPV, Internal Rate of Return IRR, bond calculations, depreciation calculations – Straight-line SL, Sum-of-the-years SOYD, and Declining-balance DB depreciation methods* Statistics functions: Accumulating statistics, correcting accumulated statistics, mean, standard deviation, linear estimation, weighted mean*Mathematical functions: 1/x, √x, Ln x, ex, round x, x!, integer x, fractional x, yx* Storage memory capacity: 20 registers* Cash flow memory capacity: 20 registers (no identical entries)* Program memory capacity: 100 steps* More...In addition to providing all the functionality of HP 12C, k&w12C Gold financial calculator has the following extra features:Portrait and Landscape orientation – automaticKey vibration – selectable by userKey click sound – selectable by userKey glow – selectable by userMemories (Cash Flow and Storage) are independent of Program Memory – defaultCash Flow Registers might be independent of Storage Memory – user selectableSupports different screen sizesIf you need any help, have any questions, or find any software defects, please feel free to email kandw12c@outlook.com.","[(–, 8), (financial, 7), (functions, 7), (x, 5), (memory, 5), (flow, 5), (cash, 4), (calculator, 4), (gold, 3), (registers, 3)]"
320,com.test.r35wapk26,R35wdf: Test Application 01,2016-09-04,0,his is a sample paid test application,"[(sample, 1), (test, 1), (paid, 1), (application, 1)]"
321,com.test.r35wapk26,R35wdf: Test Application 01,2016-09-05,0,his is a sample paid test application,"[(sample, 1), (test, 1), (paid, 1), (application, 1)]"
322,com.test.r35wapk26,R35wdf: Test Application 01,2016-09-06,0,his is a sample paid test application,"[(sample, 1), (test, 1), (paid, 1), (application, 1)]"
323,com.test.r35wapk26,R35wdf: Test Application 01,2016-09-07,0,his is a sample paid test application,"[(sample, 1), (test, 1), (paid, 1), (application, 1)]"
324,com.myapps.wags76.myaccounts,myAccount$,2016-09-04,17,"I created this application with intention of using it myself because I have yet to find a financial application that I found visually appealing and easy to use on Android.  Everything I've encountered to this point is just plain and boring.  This app allows you to customize the main color of the app with a color picker that has infinite color possibilities!  Don't get stuck with just black and white like other apps, give this a try.  Change the color to fit your mood for the day.  It's not hard and takes no time at all.Enough with how it looks, check out the features it has to offer....The all-in-one financial application!  Extremely simple and easy to use.- Complete with Bank Register with the ability to record multiple Accounts - Transactions- Transferring money between accounts keeps the transactions in sync.  If you change one, the other ""linked"" transaction updates to match.- Bills that offer flexible scheduling and reminding of due bills all based on your preference.- Daily bill reminder screen helps you remember that bills are coming due and need to be paid.- Calendar that has days circled when bills are due and the ability to record those bills from the calendar display- Reports with an interactive Pie Chart!- Searching by payee name, transaction amount, memo field, check number and category.  Search results will be all transactions that match the specified search value.  - Backup and Restore to safely save all your account data without fear of data loss.- Loan Amortization Calculator with display of all monthly payments and interest for each payment.The app is a great checkbook register and bill pay reminder that helps remind you to pay your bills, schedule recurring bills and track your money.  If you're looking for something not quite so involved and just want a bill pay reminder, please check out my other apps.  One of those may fit your needs better. This app currently only supports the US Dollar.  Some users with foreign currency have experienced problems.  I'm working to correct this, it's just going to take some time to learn the various currency layouts and how to process them correctly.** Feel free to email any Bugs or Enhancement requests to wags76.myapps@gmail.com** If you like this app, please leave a positive rating to keep me motivated to make enhancements.  Thank you!","[(bills, 7), (color, 4), (due, 3), (reminder, 3), (bill, 3), (pay, 3), (check, 3), (application, 3), (money, 2), (fit, 2)]"
325,com.myapps.wags76.myaccounts,myAccount$,2016-09-05,17,"I created this application with intention of using it myself because I have yet to find a financial application that I found visually appealing and easy to use on Android.  Everything I've encountered to this point is just plain and boring.  This app allows you to customize the main color of the app with a color picker that has infinite color possibilities!  Don't get stuck with just black and white like other apps, give this a try.  Change the color to fit your mood for the day.  It's not hard and takes no time at all.Enough with how it looks, check out the features it has to offer....The all-in-one financial application!  Extremely simple and easy to use.- Complete with Bank Register with the ability to record multiple Accounts - Transactions- Transferring money between accounts keeps the transactions in sync.  If you change one, the other ""linked"" transaction updates to match.- Bills that offer flexible scheduling and reminding of due bills all based on your preference.- Daily bill reminder screen helps you remember that bills are coming due and need to be paid.- Calendar that has days circled when bills are due and the ability to record those bills from the calendar display- Reports with an interactive Pie Chart!- Searching by payee name, transaction amount, memo field, check number and category.  Search results will be all transactions that match the specified search value.  - Backup and Restore to safely save all your account data without fear of data loss.- Loan Amortization Calculator with display of all monthly payments and interest for each payment.The app is a great checkbook register and bill pay reminder that helps remind you to pay your bills, schedule recurring bills and track your money.  If you're looking for something not quite so involved and just want a bill pay reminder, please check out my other apps.  One of those may fit your needs better. This app currently only supports the US Dollar.  Some users with foreign currency have experienced problems.  I'm working to correct this, it's just going to take some time to learn the various currency layouts and how to process them correctly.** Feel free to email any Bugs or Enhancement requests to wags76.myapps@gmail.com** If you like this app, please leave a positive rating to keep me motivated to make enhancements.  Thank you!","[(bills, 7), (color, 4), (due, 3), (reminder, 3), (bill, 3), (pay, 3), (check, 3), (application, 3), (money, 2), (fit, 2)]"
326,com.myapps.wags76.myaccounts,myAccount$,2016-09-06,17,"I created this application with intention of using it myself because I have yet to find a financial application that I found visually appealing and easy to use on Android.  Everything I've encountered to this point is just plain and boring.  This app allows you to customize the main color of the app with a color picker that has infinite color possibilities!  Don't get stuck with just black and white like other apps, give this a try.  Change the color to fit your mood for the day.  It's not hard and takes no time at all.Enough with how it looks, check out the features it has to offer....The all-in-one financial application!  Extremely simple and easy to use.- Complete with Bank Register with the ability to record multiple Accounts - Transactions- Transferring money between accounts keeps the transactions in sync.  If you change one, the other ""linked"" transaction updates to match.- Bills that offer flexible scheduling and reminding of due bills all based on your preference.- Daily bill reminder screen helps you remember that bills are coming due and need to be paid.- Calendar that has days circled when bills are due and the ability to record those bills from the calendar display- Reports with an interactive Pie Chart!- Searching by payee name, transaction amount, memo field, check number and category.  Search results will be all transactions that match the specified search value.  - Backup and Restore to safely save all your account data without fear of data loss.- Loan Amortization Calculator with display of all monthly payments and interest for each payment.The app is a great checkbook register and bill pay reminder that helps remind you to pay your bills, schedule recurring bills and track your money.  If you're looking for something not quite so involved and just want a bill pay reminder, please check out my other apps.  One of those may fit your needs better. This app currently only supports the US Dollar.  Some users with foreign currency have experienced problems.  I'm working to correct this, it's just going to take some time to learn the various currency layouts and how to process them correctly.** Feel free to email any Bugs or Enhancement requests to wags76.myapps@gmail.com** If you like this app, please leave a positive rating to keep me motivated to make enhancements.  Thank you!","[(bills, 7), (color, 4), (due, 3), (reminder, 3), (bill, 3), (pay, 3), (check, 3), (application, 3), (money, 2), (fit, 2)]"
327,com.myapps.wags76.myaccounts,myAccount$,2016-09-07,17,"I created this application with intention of using it myself because I have yet to find a financial application that I found visually appealing and easy to use on Android.  Everything I've encountered to this point is just plain and boring.  This app allows you to customize the main color of the app with a color picker that has infinite color possibilities!  Don't get stuck with just black and white like other apps, give this a try.  Change the color to fit your mood for the day.  It's not hard and takes no time at all.Enough with how it looks, check out the features it has to offer....The all-in-one financial application!  Extremely simple and easy to use.- Complete with Bank Register with the ability to record multiple Accounts - Transactions- Transferring money between accounts keeps the transactions in sync.  If you change one, the other ""linked"" transaction updates to match.- Bills that offer flexible scheduling and reminding of due bills all based on your preference.- Daily bill reminder screen helps you remember that bills are coming due and need to be paid.- Calendar that has days circled when bills are due and the ability to record those bills from the calendar display- Reports with an interactive Pie Chart!- Searching by payee name, transaction amount, memo field, check number and category.  Search results will be all transactions that match the specified search value.  - Backup and Restore to safely save all your account data without fear of data loss.- Loan Amortization Calculator with display of all monthly payments and interest for each payment.The app is a great checkbook register and bill pay reminder that helps remind you to pay your bills, schedule recurring bills and track your money.  If you're looking for something not quite so involved and just want a bill pay reminder, please check out my other apps.  One of those may fit your needs better. This app currently only supports the US Dollar.  Some users with foreign currency have experienced problems.  I'm working to correct this, it's just going to take some time to learn the various currency layouts and how to process them correctly.** Feel free to email any Bugs or Enhancement requests to wags76.myapps@gmail.com** If you like this app, please leave a positive rating to keep me motivated to make enhancements.  Thank you!","[(bills, 7), (color, 4), (due, 3), (reminder, 3), (bill, 3), (pay, 3), (check, 3), (application, 3), (money, 2), (fit, 2)]"
328,com.binawayapps.runningbalance,Running Balance,2016-09-04,0,"DESCRIPTIONRunning Balance allows you to maintain a running balance for a monetary amount, a quantity, or for whatever value that you decide. It is not a budgeting tool, although you can use Running Balance to record expenses.You can create multiple running balances.  The running balance is calculated and displayed in transaction date and time order. You can easily correct and recalculate balances.FEATURESYou can customise displays, (use your favourite colors), or simply use the defaults.Description, reference, amount and balance, date and time are saved.There is also an option to record a meter reading, quantity and rate.You can create standard transactions to select from.You can set up automatic transactions to auto select for a day or date.Small storage space is required.Running balances can be set to automatically clean up old transactions.Examples are provided on install to get you off and running.Very easy to use with Help provided for all functions.File runningbalance.csv can be created to email and then upload to a spread sheet. Running Balance does not require internet access, bank account details,… so it is safe to use.You can select to use English, French, German or Spanish from Running Balance preferences.USEReconcile your toll or transport card (or any card).  Setup auto transactions, then tap, tap and check the balance each time you use your card.  Use to keep track of vehicle costs. You could do just for fuel or for all costs. Setup an auto balance to reset to zero to restart for a year, a month,…Anywhere you require a tally function and wish to save the information.  You can email the information and then clean up.  Setup a meter entry and record meter readings.  The quantity between readings and the running balance are calculated.If you have a budget amount, enter the amount, create a enter + for – entry and then each transaction will display the remaining balance.Styles and Preferences let you individualise how information is displayed.  Make the title your favourite sporting team’s colours. You could have a running balance using currency $1,000.00 and then another that used 1,000.00€ (or 1.000,00€), and then another that only allowed integers,…","[(balance, 11), (running, 8), (amount, 4), (meter, 3), (auto, 3), (card, 3), (select, 3), (create, 3), (setup, 3), (record, 3)]"
329,com.binawayapps.runningbalance,Running Balance,2016-09-05,0,"DESCRIPTIONRunning Balance allows you to maintain a running balance for a monetary amount, a quantity, or for whatever value that you decide. It is not a budgeting tool, although you can use Running Balance to record expenses.You can create multiple running balances.  The running balance is calculated and displayed in transaction date and time order. You can easily correct and recalculate balances.FEATURESYou can customise displays, (use your favourite colors), or simply use the defaults.Description, reference, amount and balance, date and time are saved.There is also an option to record a meter reading, quantity and rate.You can create standard transactions to select from.You can set up automatic transactions to auto select for a day or date.Small storage space is required.Running balances can be set to automatically clean up old transactions.Examples are provided on install to get you off and running.Very easy to use with Help provided for all functions.File runningbalance.csv can be created to email and then upload to a spread sheet. Running Balance does not require internet access, bank account details,… so it is safe to use.You can select to use English, French, German or Spanish from Running Balance preferences.USEReconcile your toll or transport card (or any card).  Setup auto transactions, then tap, tap and check the balance each time you use your card.  Use to keep track of vehicle costs. You could do just for fuel or for all costs. Setup an auto balance to reset to zero to restart for a year, a month,…Anywhere you require a tally function and wish to save the information.  You can email the information and then clean up.  Setup a meter entry and record meter readings.  The quantity between readings and the running balance are calculated.If you have a budget amount, enter the amount, create a enter + for – entry and then each transaction will display the remaining balance.Styles and Preferences let you individualise how information is displayed.  Make the title your favourite sporting team’s colours. You could have a running balance using currency $1,000.00 and then another that used 1,000.00€ (or 1.000,00€), and then another that only allowed integers,…","[(balance, 11), (running, 8), (amount, 4), (meter, 3), (auto, 3), (card, 3), (select, 3), (create, 3), (setup, 3), (record, 3)]"
330,com.binawayapps.runningbalance,Running Balance,2016-09-06,0,"DESCRIPTIONRunning Balance allows you to maintain a running balance for a monetary amount, a quantity, or for whatever value that you decide. It is not a budgeting tool, although you can use Running Balance to record expenses.You can create multiple running balances.  The running balance is calculated and displayed in transaction date and time order. You can easily correct and recalculate balances.FEATURESYou can customise displays, (use your favourite colors), or simply use the defaults.Description, reference, amount and balance, date and time are saved.There is also an option to record a meter reading, quantity and rate.You can create standard transactions to select from.You can set up automatic transactions to auto select for a day or date.Small storage space is required.Running balances can be set to automatically clean up old transactions.Examples are provided on install to get you off and running.Very easy to use with Help provided for all functions.File runningbalance.csv can be created to email and then upload to a spread sheet. Running Balance does not require internet access, bank account details,… so it is safe to use.You can select to use English, French, German or Spanish from Running Balance preferences.USEReconcile your toll or transport card (or any card).  Setup auto transactions, then tap, tap and check the balance each time you use your card.  Use to keep track of vehicle costs. You could do just for fuel or for all costs. Setup an auto balance to reset to zero to restart for a year, a month,…Anywhere you require a tally function and wish to save the information.  You can email the information and then clean up.  Setup a meter entry and record meter readings.  The quantity between readings and the running balance are calculated.If you have a budget amount, enter the amount, create a enter + for – entry and then each transaction will display the remaining balance.Styles and Preferences let you individualise how information is displayed.  Make the title your favourite sporting team’s colours. You could have a running balance using currency $1,000.00 and then another that used 1,000.00€ (or 1.000,00€), and then another that only allowed integers,…","[(balance, 11), (running, 8), (amount, 4), (meter, 3), (auto, 3), (card, 3), (select, 3), (create, 3), (setup, 3), (record, 3)]"
331,com.binawayapps.runningbalance,Running Balance,2016-09-07,0,"DESCRIPTIONRunning Balance allows you to maintain a running balance for a monetary amount, a quantity, or for whatever value that you decide. It is not a budgeting tool, although you can use Running Balance to record expenses.You can create multiple running balances.  The running balance is calculated and displayed in transaction date and time order. You can easily correct and recalculate balances.FEATURESYou can customise displays, (use your favourite colors), or simply use the defaults.Description, reference, amount and balance, date and time are saved.There is also an option to record a meter reading, quantity and rate.You can create standard transactions to select from.You can set up automatic transactions to auto select for a day or date.Small storage space is required.Running balances can be set to automatically clean up old transactions.Examples are provided on install to get you off and running.Very easy to use with Help provided for all functions.File runningbalance.csv can be created to email and then upload to a spread sheet. Running Balance does not require internet access, bank account details,… so it is safe to use.You can select to use English, French, German or Spanish from Running Balance preferences.USEReconcile your toll or transport card (or any card).  Setup auto transactions, then tap, tap and check the balance each time you use your card.  Use to keep track of vehicle costs. You could do just for fuel or for all costs. Setup an auto balance to reset to zero to restart for a year, a month,…Anywhere you require a tally function and wish to save the information.  You can email the information and then clean up.  Setup a meter entry and record meter readings.  The quantity between readings and the running balance are calculated.If you have a budget amount, enter the amount, create a enter + for – entry and then each transaction will display the remaining balance.Styles and Preferences let you individualise how information is displayed.  Make the title your favourite sporting team’s colours. You could have a running balance using currency $1,000.00 and then another that used 1,000.00€ (or 1.000,00€), and then another that only allowed integers,…","[(balance, 11), (running, 8), (amount, 4), (meter, 3), (auto, 3), (card, 3), (select, 3), (create, 3), (setup, 3), (record, 3)]"
332,com.thoughtsinpalm.wallettracker,Wallet Tracker,2016-09-04,1,"We know how much difficult it is for you to enter a whole lot of information everyday to keep track of your budget. Using Wallet Tracker you can track your daily budget by spending less than a minute from your day.You have the options to graphically analyse your expenses on a daily, weekly, monthly and even on an yearly basis. You do not have to run through all those confusing amounts and dates, you can simply view all your expense summaries using interactive charts and graphs.In case you need to run through all your expenses one by one, there is always an option for detailed analysis and correction too.You can also export your data to an excel sheet for further analysis or sharing.Wallet Tracker helps you to manage your budget and to keep track of your expenses in a very efficient manner without wasting your precious time.Special Features:1) Wallet Tracker does not require any special permissions nor access to any of your private/public    information in your device.2) We have a lot of pre-defined categories for your easy tracking, You can also add new categories on the        fly in the tacker window itself. Any new category you type will be automatically added to your categories     list.3) You can export your monthly data to a .csv file and view it in any excel or .csv viewer.4) And most importantly if you require any more features, there is always a 24 hrs development team for     your support.","[(categories, 3), (tracker, 3), (budget, 3), (expenses, 3), (track, 3), (using, 2), (always, 2), (.csv, 2), (export, 2), (run, 2)]"
333,com.thoughtsinpalm.wallettracker,Wallet Tracker,2016-09-05,1,"We know how much difficult it is for you to enter a whole lot of information everyday to keep track of your budget. Using Wallet Tracker you can track your daily budget by spending less than a minute from your day.You have the options to graphically analyse your expenses on a daily, weekly, monthly and even on an yearly basis. You do not have to run through all those confusing amounts and dates, you can simply view all your expense summaries using interactive charts and graphs.In case you need to run through all your expenses one by one, there is always an option for detailed analysis and correction too.You can also export your data to an excel sheet for further analysis or sharing.Wallet Tracker helps you to manage your budget and to keep track of your expenses in a very efficient manner without wasting your precious time.Special Features:1) Wallet Tracker does not require any special permissions nor access to any of your private/public    information in your device.2) We have a lot of pre-defined categories for your easy tracking, You can also add new categories on the        fly in the tacker window itself. Any new category you type will be automatically added to your categories     list.3) You can export your monthly data to a .csv file and view it in any excel or .csv viewer.4) And most importantly if you require any more features, there is always a 24 hrs development team for     your support.","[(categories, 3), (tracker, 3), (budget, 3), (expenses, 3), (track, 3), (using, 2), (always, 2), (.csv, 2), (export, 2), (run, 2)]"
334,com.thoughtsinpalm.wallettracker,Wallet Tracker,2016-09-06,1,"We know how much difficult it is for you to enter a whole lot of information everyday to keep track of your budget. Using Wallet Tracker you can track your daily budget by spending less than a minute from your day.You have the options to graphically analyse your expenses on a daily, weekly, monthly and even on an yearly basis. You do not have to run through all those confusing amounts and dates, you can simply view all your expense summaries using interactive charts and graphs.In case you need to run through all your expenses one by one, there is always an option for detailed analysis and correction too.You can also export your data to an excel sheet for further analysis or sharing.Wallet Tracker helps you to manage your budget and to keep track of your expenses in a very efficient manner without wasting your precious time.Special Features:1) Wallet Tracker does not require any special permissions nor access to any of your private/public    information in your device.2) We have a lot of pre-defined categories for your easy tracking, You can also add new categories on the        fly in the tacker window itself. Any new category you type will be automatically added to your categories     list.3) You can export your monthly data to a .csv file and view it in any excel or .csv viewer.4) And most importantly if you require any more features, there is always a 24 hrs development team for     your support.","[(categories, 3), (tracker, 3), (budget, 3), (expenses, 3), (track, 3), (using, 2), (always, 2), (.csv, 2), (export, 2), (run, 2)]"
335,com.thoughtsinpalm.wallettracker,Wallet Tracker,2016-09-07,1,"We know how much difficult it is for you to enter a whole lot of information everyday to keep track of your budget. Using Wallet Tracker you can track your daily budget by spending less than a minute from your day.You have the options to graphically analyse your expenses on a daily, weekly, monthly and even on an yearly basis. You do not have to run through all those confusing amounts and dates, you can simply view all your expense summaries using interactive charts and graphs.In case you need to run through all your expenses one by one, there is always an option for detailed analysis and correction too.You can also export your data to an excel sheet for further analysis or sharing.Wallet Tracker helps you to manage your budget and to keep track of your expenses in a very efficient manner without wasting your precious time.Special Features:1) Wallet Tracker does not require any special permissions nor access to any of your private/public    information in your device.2) We have a lot of pre-defined categories for your easy tracking, You can also add new categories on the        fly in the tacker window itself. Any new category you type will be automatically added to your categories     list.3) You can export your monthly data to a .csv file and view it in any excel or .csv viewer.4) And most importantly if you require any more features, there is always a 24 hrs development team for     your support.","[(categories, 3), (tracker, 3), (budget, 3), (expenses, 3), (track, 3), (using, 2), (always, 2), (.csv, 2), (export, 2), (run, 2)]"
336,doppie.jumbotijd.nl.plus,Timesheet Plus,2016-09-04,104,"Timesheet Plus without ads! Would you like to know what you have earned this month or rather what you deserve to earn? Then this timesheet administration app is something for you! Easy hour administration app. Keep track of your worked hours with the simple check-in check-out system. The only thing you have to do is click on start when you start your workday and when it ends simply check out with the stop button. Multiple jobs and/or projects are supported to keep track of your hours with timesheet. With the month overview you can look what you have earned per month with all jobs and/or projects. While the period overview is attached to one job or project and can be customised by the user with this timesheet app. Of course at the end of your work month you can easily export your timesheet to your mail or SD card. This way you can get the overview on your computer for your archive/finances. You can also use it to create invoices. This timesheet app makes keeping track of your worked hours a lot more easy. Whether you work as a freelancer, in a supermarket, shop, or other jobs, with this timesheet app you can keep it clear what you've earned this month or period with your job or project. Do you have tips or having trouble keeping track of your worked hours? Please contact me by mail!✔ with only 2 presses easily check-in and check-out of your workday with timesheet.✔ Easily look up your hours in timesheet, per month,per job or project.✔ Add & modify workdays manually in timesheet with lots of detail.✔ Add periods per job or project, this way you can track what you have earned an how much you have worked this period with timesheet.✔ Keeping track of multiple job or projects in timesheet.✔ Export your timesheet overview per job and or project with timesheet.","[(timesheet, 11), (month, 6), (job, 6), (track, 6), (per, 5), (hours, 5), (earned, 4), (overview, 4), (worked, 4), (project, 4)]"
